panel_uid,source_record_id,source_doi,source_doi_url,figure_id,panel_id,axis,chosen_model,usable_for_downstream,confidence,raw_anchor_count,parsed_anchor_count,normalized_rmse,slope,intercept,manual_review_recommended
batch7/case1153/figure_9__panel_b,batch7/case1153,10.1002/anie.202210753,https://doi.org/10.1002/anie.202210753,figure_9,b,y,linear,yes,0.9807,5,5,0.0006766572068770694,-10.44,43.20000000000002,False
batch7/case1155/figure_4__panel_a,batch7/case1155,10.1002/anie.202211094,https://doi.org/10.1002/anie.202211094,figure_4,a,x,linear,yes,0.9672,5,5,0.0011496117058390702,509.5,525.1999999999999,False
batch7/case1155/figure_4__panel_a,batch7/case1155,10.1002/anie.202211094,https://doi.org/10.1002/anie.202211094,figure_4,a,y,linear,yes,0.9835,5,5,0.000579075589310455,-5.285,42.0,False
batch7/case1178/figure_3__panel_a,batch7/case1178,10.1002/anie.202300879,https://doi.org/10.1002/anie.202300879,figure_3,a,x,linear,yes,1.0,5,5,5.67436377885091e-17,746.6666666666666,553.0,False
batch7/case1178/figure_3__panel_a,batch7/case1178,10.1002/anie.202300879,https://doi.org/10.1002/anie.202300879,figure_3,a,y,linear,yes,0.9793,5,5,0.0007233828963545243,-2.7942857142857145,40.19999999999999,False
batch7/case1186/figure_1__panel_j,batch7/case1186,10.1002/anie.202302701,https://doi.org/10.1002/anie.202302701,figure_1,j,x,linear,yes,0.9662,6,6,0.0011831047499998887,1766.0000000000002,517.1666666666667,False
batch7/case1186/figure_1__panel_j,batch7/case1186,10.1002/anie.202302701,https://doi.org/10.1002/anie.202302701,figure_1,j,y,linear,yes,0.9737,6,6,0.000920647336305575,-24.457142857142856,166.09523809523807,False
batch7/case1190/figure_4__panel_a,batch7/case1190,10.1002/anie.202304424,https://doi.org/10.1002/anie.202304424,figure_4,a,x,linear,yes,0.9448,6,6,0.001933507089982482,396.81428571428563,471.8238095238095,False
batch7/case1190/figure_4__panel_a,batch7/case1190,10.1002/anie.202304424,https://doi.org/10.1002/anie.202304424,figure_4,a,y,linear,yes,1.0,5,5,0.0,-23.25,89.0,False
batch7/case1195/figure_4__a,batch7/case1195,10.1002/anie.202305158,https://doi.org/10.1002/anie.202305158,figure_4,a,x,linear,yes,1.0,4,4,0.0,560.0,509.5,False
batch7/case1195/figure_4__a,batch7/case1195,10.1002/anie.202305158,https://doi.org/10.1002/anie.202305158,figure_4,a,y,linear,yes,0.985,6,6,0.0005234873796142235,-2.939047619047619,22.73809523809524,False
batch7/case1197/figure_2__panel_C,batch7/case1197,10.1002/anie.202306103,https://doi.org/10.1002/anie.202306103,figure_2,c,x,linear,yes,0.8433,5,5,0.005484244181561928,1487.142857142857,468.09999999999997,False
batch7/case1197/figure_2__panel_C,batch7/case1197,10.1002/anie.202306103,https://doi.org/10.1002/anie.202306103,figure_2,c,y,linear,yes,0.9809,4,4,0.0006694814303891585,-37.13333333333333,29.900000000000006,False
batch7/case1198/figure_4__panel_a,batch7/case1198,10.1002/anie.202306553,https://doi.org/10.1002/anie.202306553,figure_4,a,x,linear,yes,1.0,6,6,0.0,520.0,316.0,False
batch7/case1198/figure_4__panel_a,batch7/case1198,10.1002/anie.202306553,https://doi.org/10.1002/anie.202306553,figure_4,a,y,linear,yes,0.9338,4,4,0.002318070380834243,-0.6575,27.25,False
batch7/case1199/figure_3__panel_a,batch7/case1199,10.1002/anie.202306896,https://doi.org/10.1002/anie.202306896,figure_3,a,x,linear,yes,0.9852,4,4,0.0005188092755219635,1436.0,547.4,False
batch7/case1199/figure_3__panel_a,batch7/case1199,10.1002/anie.202306896,https://doi.org/10.1002/anie.202306896,figure_3,a,y,linear,yes,0.8943,5,5,0.0037002013826331784,-1.556,20.900000000000006,False
batch7/case1206/figure_2__panel_a,batch7/case1206,10.1002/anie.202308670,https://doi.org/10.1002/anie.202308670,figure_2,a,x,linear,yes,0.9852,5,5,0.0005178625249012964,591.4999999999999,620.9999999999999,False
batch7/case1206/figure_2__panel_a,batch7/case1206,10.1002/anie.202308670,https://doi.org/10.1002/anie.202308670,figure_2,a,y,linear,yes,0.9754,6,6,0.0008611176939672823,-0.3975714285714286,48.38095238095238,False
batch7/case1206/figure_2__panel_b,batch7/case1206,10.1002/anie.202308670,https://doi.org/10.1002/anie.202308670,figure_2,b,x,linear,yes,1.0,5,5,0.0,1020.0,586.0,False
batch7/case1206/figure_2__panel_b,batch7/case1206,10.1002/anie.202308670,https://doi.org/10.1002/anie.202308670,figure_2,b,y,linear,yes,0.9808,6,6,0.0006707487031912799,-0.39385714285714285,52.904761904761926,False
batch7/case1207/figure_3__panel_a,batch7/case1207,10.1002/anie.202308686,https://doi.org/10.1002/anie.202308686,figure_3,a,x,linear,yes,0.9641,5,5,0.0012549640893714476,1221.5,605.42,False
batch7/case1207/figure_3__panel_a,batch7/case1207,10.1002/anie.202308686,https://doi.org/10.1002/anie.202308686,figure_3,a,y,linear,yes,0.9627,5,5,0.001306394529484343,-1.872,30.599999999999994,False
batch7/case1208/figure_3__panel_g,batch7/case1208,10.1002/anie.202308800,https://doi.org/10.1002/anie.202308800,figure_3,g,x,linear,yes,0.9812,3,3,0.000656552257369125,897.5,553.1666666666667,False
batch7/case1208/figure_3__panel_g,batch7/case1208,10.1002/anie.202308800,https://doi.org/10.1002/anie.202308800,figure_3,g,y,linear,yes,0.9805,4,4,0.0006817280419206967,-1.3675,36.900000000000006,False
batch7/case1221/figure_4__panel_a,batch7/case1221,10.1002/anie.202313845,https://doi.org/10.1002/anie.202313845,figure_4,a,x,linear,yes,0.8878,5,5,0.003927721635398704,410.99999999999994,429.2,False
batch7/case1221/figure_4__panel_a,batch7/case1221,10.1002/anie.202313845,https://doi.org/10.1002/anie.202313845,figure_4,a,y,linear,yes,0.9807,4,4,0.0006755492379153539,-1.104,44.89999999999998,False
batch7/case1226/figure_3__panel_F,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_3,f,x,linear,yes,0.9859,8,8,0.0004948783331382028,704.7619047619047,588.6666666666666,False
batch7/case1226/figure_3__panel_F,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_3,f,y,linear,yes,0.9848,6,6,0.0005337067200221796,-0.4022142857142857,26.809523809523824,False
batch7/case1226/figure_4__A_lower,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_4,a_lower,x,linear,yes,0.9865,6,6,0.0004714905756742746,-2029.1428571428573,111.85714285714283,False
batch7/case1226/figure_4__A_lower,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_4,a_lower,y,linear,yes,0.9655,3,3,0.0012087295404898247,-0.39,53.83333333333334,False
batch7/case1226/figure_4__B_lower,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_4,b_lower,x,linear,yes,0.9828,5,5,0.0006033225967446252,-2030.0,99.19999999999999,False
batch7/case1226/figure_4__B_lower,batch7/case1226,10.1002/anie.202316755,https://doi.org/10.1002/anie.202316755,figure_4,b_lower,y,linear,yes,0.9655,3,3,0.0012087295404897905,-0.39,93.83333333333334,False
batch7/case1229/figure_3__panel_a,batch7/case1229,10.1002/anie.202317220,https://doi.org/10.1002/anie.202317220,figure_3,a,x,linear,yes,0.9855,6,6,0.000507528071904218,942.5714285714284,570.1428571428571,False
batch7/case1229/figure_3__panel_a,batch7/case1229,10.1002/anie.202317220,https://doi.org/10.1002/anie.202317220,figure_3,a,y,linear,yes,0.9776,5,5,0.0007825845823588391,-0.19575,8.0,False
batch7/case1244/figure_2__panel_a,batch7/case1244,10.1002/anie.202400048,https://doi.org/10.1002/anie.202400048,figure_2,a,x,linear,yes,0.9804,6,6,0.0006846502307185113,772.2857142857144,485.9047619047619,False
batch7/case1244/figure_2__panel_a,batch7/case1244,10.1002/anie.202400048,https://doi.org/10.1002/anie.202400048,figure_2,a,y,linear,yes,0.9862,5,5,0.00048341826702505707,-483.75,30.19999999999999,False
batch7/case1248/figure_6__panel_A,batch7/case1248,10.1002/anie.202401555,https://doi.org/10.1002/anie.202401555,figure_6,a,x,linear,yes,0.9754,6,6,0.0008620298880563854,717.1428571428571,461.2857142857143,False
batch7/case1248/figure_6__panel_A,batch7/case1248,10.1002/anie.202401555,https://doi.org/10.1002/anie.202401555,figure_6,a,y,linear,yes,0.9752,5,5,0.0008686133839656661,-1410.0,28.19999999999999,False
batch8/case1490/figure_3__A,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,a,x,linear,yes,1.0,4,4,0.0,1020.0,334.5,False
batch8/case1490/figure_3__A,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,a,y,linear,yes,0.981,7,7,0.0006652606580073781,-8.757142857142858,26.64285714285714,False
batch8/case1490/figure_3__C,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,c,x,linear,yes,0.9781,6,6,0.0007681520873823326,723.7428571428572,369.91142857142853,False
batch8/case1490/figure_3__C,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,c,y,linear,yes,0.8972,6,6,0.0035976481332808882,-2.736142857142857,26.642857142857167,False
batch8/case1490/figure_3__D,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,d,x,linear,yes,0.9781,4,4,0.0007649756389736957,1193.0,335.40000000000003,False
batch8/case1490/figure_3__D,batch8/case1490,10.1021/ja201269b,https://doi.org/10.1021/ja201269b,figure_3,d,y,linear,yes,0.9731,7,7,0.0009408206450673013,-8.757142857142858,30.214285714285722,False
batch8/case1509/figure_4__panel_B,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_4,b,x,linear,yes,0.9883,7,7,0.0004092332360743209,-450.7142857142857,175.6785714285714,False
batch8/case1509/figure_4__panel_B,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_4,b,y,linear,yes,0.3441,5,5,0.02295816738707006,-46949044.58598726,49.46496815286625,False
batch8/case1509/figure_5__panel_A,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_5,a,x,linear,yes,0.9884,6,6,0.0004058501220150954,-470.9714285714286,101.39999999999998,False
batch8/case1509/figure_5__panel_A,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_5,a,y,linear,yes,0.9852,9,9,0.0005165322193346538,-6016666.666666666,89.05555555555554,False
batch8/case1509/figure_8__panel_1,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_8,1,x,linear,yes,0.9898,7,7,0.00035649699431218574,-517.5714285714286,325.0714285714286,False
batch8/case1509/figure_8__panel_1,batch8/case1509,10.1021/ja407395m,https://doi.org/10.1021/ja407395m,figure_8,1,y,linear,yes,0.9857,5,5,0.0004997221068455882,-56559999.99999999,623.8,False
batch8/case1517/figure_3__panel_A,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_3,a,x,linear,yes,0.9721,3,3,0.0009780176779897202,1204.9999999999998,415.1666666666667,False
batch8/case1517/figure_3__panel_A,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_3,a,y,linear,yes,0.9687,5,5,0.0010962895832349886,-1.292,32.79999999999998,False
batch8/case1517/figure_3__panel_B,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_3,b,x,linear,yes,1.0,3,3,0.0,1569.9999999999998,498.0,False
batch8/case1517/figure_3__panel_B,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_3,b,y,linear,yes,1.0,4,4,0.0,-9.7,24.0,False
batch8/case1517/figure_5__panel_B,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_5,b,x,linear,yes,0.9774,4,4,0.0007915065859901244,576.5,387.90000000000003,False
batch8/case1517/figure_5__panel_B,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_5,b,y,linear,yes,0.9744,4,4,0.0008944271909999349,-0.834,27.900000000000006,False
batch8/case1517/figure_5__panel_C,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_5,c,x,linear,yes,0.9782,3,3,0.0007627904867168798,1544.9999999999998,483.8333333333333,False
batch8/case1517/figure_5__panel_C,batch8/case1517,10.1021/ja504099w,https://doi.org/10.1021/ja504099w,figure_5,c,y,linear,yes,0.9755,6,6,0.0008580356787576763,-6.162857142857143,27.095238095238074,False
batch8/case1524/figure_1__panel_a,batch8/case1524,10.1021/ja5114529,https://doi.org/10.1021/ja5114529,figure_1,a,x,linear,yes,0.9939,8,8,0.00021460056074871806,3309.7619047619046,1136.732142857143,False
batch8/case1524/figure_1__panel_a,batch8/case1524,10.1021/ja5114529,https://doi.org/10.1021/ja5114529,figure_1,a,y,linear,yes,0.9875,7,7,0.0004380554917165436,-65.16071428571428,170.96428571428578,False
batch8/case1525/figure_1__panel_b,batch8/case1525,10.1021/ja5116937,https://doi.org/10.1021/ja5116937,figure_1,b,x,linear,yes,0.9689,5,5,0.0010884353741496598,920.0,936.4,False
batch8/case1525/figure_1__panel_b,batch8/case1525,10.1021/ja5116937,https://doi.org/10.1021/ja5116937,figure_1,b,y,linear,yes,0.9701,6,6,0.0010449195476626835,-10.388571428571428,78.22857142857146,False
batch8/case1533/figure_3__panel_a,batch8/case1533,10.1021/jacs.0c01649,https://doi.org/10.1021/jacs.0c01649,figure_3,a,x,linear,yes,0.9863,5,5,0.0004802921064280741,1275.0,630.1999999999999,False
batch8/case1533/figure_3__panel_a,batch8/case1533,10.1021/jacs.0c01649,https://doi.org/10.1021/jacs.0c01649,figure_3,a,y,linear,yes,0.9848,6,6,0.0005323958170754777,-2.9914285714285715,44.14285714285714,False
batch8/case1533/figure_3__panel_f,batch8/case1533,10.1021/jacs.0c01649,https://doi.org/10.1021/jacs.0c01649,figure_3,f,x,linear,yes,0.9851,4,4,0.0005222596919688702,1334.4999999999998,604.55,False
batch8/case1533/figure_3__panel_f,batch8/case1533,10.1021/jacs.0c01649,https://doi.org/10.1021/jacs.0c01649,figure_3,f,y,linear,yes,0.9874,6,6,0.00043932200308636706,-1.6817142857142857,90.61904761904759,False
batch8/case1534/figure_2__panel_d,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_2,d,x,linear,yes,1.0,6,6,8.107922592650824e-17,319.99999999999994,461.0,False
batch8/case1534/figure_2__panel_d,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_2,d,y,linear,yes,0.9759,4,4,0.0008437992367923735,-4.42,78.9,False
batch8/case1534/figure_3__panel_b_i,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_i,x,linear,yes,0.9783,6,6,0.0007594108880958529,348.1428571428571,476.90476190476187,False
batch8/case1534/figure_3__panel_b_i,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_i,y,linear,yes,0.9763,5,5,0.0008303355060281645,-3.685,57.19999999999999,False
batch8/case1534/figure_3__panel_b_ii,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_ii,x,linear,yes,0.9769,6,6,0.000807215143007202,349.2857142857143,488.9761904761905,False
batch8/case1534/figure_3__panel_b_ii,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_ii,y,linear,yes,0.9863,5,5,0.0004793944279230695,-3.685,84.6,False
batch8/case1534/figure_3__panel_b_iii,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_iii,x,linear,yes,0.9817,6,6,0.0006416263923959102,348.5,477.5,False
batch8/case1534/figure_3__panel_b_iii,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_iii,y,linear,yes,0.9726,5,5,0.0009587888558461253,-3.69,50.70000000000002,False
batch8/case1534/figure_3__panel_b_iv,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_iv,x,linear,yes,0.9804,6,6,0.0006849447617962108,348.7142857142857,482.8571428571429,False
batch8/case1534/figure_3__panel_b_iv,batch8/case1534,10.1021/jacs.0c02202,https://doi.org/10.1021/jacs.0c02202,figure_3,b_iv,y,linear,yes,0.9763,5,5,0.0008303355060281645,-3.685,66.19999999999999,False
batch8/case1536/figure_5__panel_b,batch8/case1536,10.1021/jacs.0c04034,https://doi.org/10.1021/jacs.0c04034,figure_5,b,x,linear,yes,0.99,5,5,0.00034942792336424593,-438.25000000000006,-45.40000000000009,False
batch8/case1536/figure_5__panel_b,batch8/case1536,10.1021/jacs.0c04034,https://doi.org/10.1021/jacs.0c04034,figure_5,b,y,linear,yes,0.9746,5,5,0.0008894424920585503,-7939.999999999999,391.29999999999995,False
batch8/case1538/figure_6__panel_A,batch8/case1538,10.1021/jacs.0c06960,https://doi.org/10.1021/jacs.0c06960,figure_6,a,x,linear,yes,0.9822,4,4,0.0006238297921470904,731.5,618.7,False
batch8/case1538/figure_6__panel_A,batch8/case1538,10.1021/jacs.0c06960,https://doi.org/10.1021/jacs.0c06960,figure_6,a,y,linear,yes,0.9628,5,5,0.001302920075948505,-4.7,34.400000000000006,False
batch8/case1538/figure_6__panel_D,batch8/case1538,10.1021/jacs.0c06960,https://doi.org/10.1021/jacs.0c06960,figure_6,d,x,linear,yes,1.0,4,4,0.0,715.0,654.0,False
batch8/case1538/figure_6__panel_D,batch8/case1538,10.1021/jacs.0c06960,https://doi.org/10.1021/jacs.0c06960,figure_6,d,y,linear,yes,0.8054,5,5,0.006811384927293905,-217.4,45.20000000000002,False
batch8/case1543/figure_1__panel_8,batch8/case1543,10.1021/jacs.0c11261,https://doi.org/10.1021/jacs.0c11261,figure_1,8,x,linear,yes,1.0,3,3,5.619616983038726e-17,1459.9999999999998,148.0,False
batch8/case1543/figure_1__panel_8,batch8/case1543,10.1021/jacs.0c11261,https://doi.org/10.1021/jacs.0c11261,figure_1,8,y,log10,yes,0.924,4,4,0.002658847366529933,-34.3,83.1,False
batch8/case1546/figure_3__panel_A,batch8/case1546,10.1021/jacs.0c12386,https://doi.org/10.1021/jacs.0c12386,figure_3,a,x,linear,yes,0.9828,4,4,0.0006032186756664597,756.5,611.7,False
batch8/case1546/figure_3__panel_A,batch8/case1546,10.1021/jacs.0c12386,https://doi.org/10.1021/jacs.0c12386,figure_3,a,y,linear,yes,0.9574,6,6,0.0014900925796329013,-38.964285714285715,24.595238095238074,False
batch8/case1546/figure_3__panel_F,batch8/case1546,10.1021/jacs.0c12386,https://doi.org/10.1021/jacs.0c12386,figure_3,f,x,linear,yes,0.9641,4,4,0.0012553267457885708,734.5499999999998,620.0899999999999,False
batch8/case1546/figure_3__panel_F,batch8/case1546,10.1021/jacs.0c12386,https://doi.org/10.1021/jacs.0c12386,figure_3,f,y,linear,yes,1.0,3,3,4.1860412220594586e-17,-3919.9999999999995,61.99999999999997,False
batch8/case1547/figure_2__panel_a,batch8/case1547,10.1021/jacs.0c13002,https://doi.org/10.1021/jacs.0c13002,figure_2,a,x,linear,yes,1.0,6,6,1.3702949136094429e-16,478.9999999999999,600.0,False
batch8/case1547/figure_2__panel_a,batch8/case1547,10.1021/jacs.0c13002,https://doi.org/10.1021/jacs.0c13002,figure_2,a,y,linear,yes,0.9904,6,6,0.000337647108720228,-0.883,16.833333333333343,False
batch8/case1548/figure_5__panel_a,batch8/case1548,10.1021/jacs.1c00612,https://doi.org/10.1021/jacs.1c00612,figure_5,a,x,linear,yes,0.96,4,4,0.0014005602240896359,1190.0,469.5,False
batch8/case1548/figure_5__panel_a,batch8/case1548,10.1021/jacs.1c00612,https://doi.org/10.1021/jacs.1c00612,figure_5,a,y,linear,yes,0.9658,5,5,0.00119653463260803,-4.895,58.60000000000002,False
batch8/case1548/figure_5__panel_e,batch8/case1548,10.1021/jacs.1c00612,https://doi.org/10.1021/jacs.1c00612,figure_5,e,x,linear,yes,1.0,4,4,0.0,1190.0,607.0,False
batch8/case1548/figure_5__panel_e,batch8/case1548,10.1021/jacs.1c00612,https://doi.org/10.1021/jacs.1c00612,figure_5,e,y,linear,yes,0.9808,6,6,0.000670748703191263,-3.9385714285714286,74.23809523809524,False
batch8/case1552/figure_2__panel_c,batch8/case1552,10.1021/jacs.1c04626,https://doi.org/10.1021/jacs.1c04626,figure_2,c,x,linear,yes,0.9801,6,6,0.0006973219923502512,808.5714285714284,483.8095238095238,False
batch8/case1552/figure_2__panel_c,batch8/case1552,10.1021/jacs.1c04626,https://doi.org/10.1021/jacs.1c04626,figure_2,c,y,linear,yes,0.9763,7,7,0.0008303215760157688,-4.964285714285714,65.07142857142856,False
batch8/case1555/figure_9__panel_c,batch8/case1555,10.1021/jacs.1c07276,https://doi.org/10.1021/jacs.1c07276,figure_9,c,x,linear,yes,0.9865,6,6,0.0004724223752310069,2024.8571428571424,639.3571428571428,False
batch8/case1555/figure_9__panel_c,batch8/case1555,10.1021/jacs.1c07276,https://doi.org/10.1021/jacs.1c07276,figure_9,c,y,linear,yes,0.9885,3,3,0.0004029098468299645,-146.25,40.08333333333334,False
batch8/case1555/figure_9__panel_d,batch8/case1555,10.1021/jacs.1c07276,https://doi.org/10.1021/jacs.1c07276,figure_9,d,x,linear,yes,0.9865,6,6,0.00047149057567429244,2029.142857142857,664.1428571428571,False
batch8/case1555/figure_9__panel_d,batch8/case1555,10.1021/jacs.1c07276,https://doi.org/10.1021/jacs.1c07276,figure_9,d,y,linear,yes,0.977,3,3,0.0008044445747287001,-146.5,42.83333333333334,False
batch8/case1561/figure_5__panel_b,batch8/case1561,10.1021/jacs.1c12379,https://doi.org/10.1021/jacs.1c12379,figure_5,b,x,linear,yes,0.9729,4,4,0.0009470292146547572,2113.3999999999996,813.4099999999999,False
batch8/case1561/figure_5__panel_b,batch8/case1561,10.1021/jacs.1c12379,https://doi.org/10.1021/jacs.1c12379,figure_5,b,y,linear,yes,0.9555,4,4,0.0015562422669997652,-17.738,136.57999999999998,False
batch8/case1565/figure_6__panel_a,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,a,x,linear,yes,0.9809,6,6,0.000668079614422936,5125.714285714286,606.952380952381,False
batch8/case1565/figure_6__panel_a,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,a,y,linear,yes,0.9798,6,6,0.000706060363181688,-7.985714285714286,46.190476190476204,False
batch8/case1565/figure_6__panel_d,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,d,x,linear,yes,0.9922,6,6,0.0002745790301262456,5128.571428571428,609.7619047619047,False
batch8/case1565/figure_6__panel_d,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,d,y,linear,yes,0.99,4,4,0.0003493128555517575,-13.065,44.150000000000006,False
batch8/case1565/figure_6__panel_g,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,g,x,linear,yes,0.9911,4,4,0.00031081520669752285,5128.813559322033,607.7966101694915,False
batch8/case1565/figure_6__panel_g,batch8/case1565,10.1021/jacs.2c00583,https://doi.org/10.1021/jacs.2c00583,figure_6,g,y,linear,yes,0.9897,4,4,0.00035992821904251413,-8.857627118644068,74.91525423728814,False
batch8/case1566/figure_7__panel_a,batch8/case1566,10.1021/jacs.2c00825,https://doi.org/10.1021/jacs.2c00825,figure_7,a,x,linear,yes,0.9936,6,6,0.00022339390452860589,591.5714285714286,770.952380952381,False
batch8/case1566/figure_7__panel_a,batch8/case1566,10.1021/jacs.2c00825,https://doi.org/10.1021/jacs.2c00825,figure_7,a,y,linear,yes,0.986,8,8,0.000488962491159564,-12.254761904761905,201.5654761904762,False
batch8/case1568/figure_5__panel_b,batch8/case1568,10.1021/jacs.2c03617,https://doi.org/10.1021/jacs.2c03617,figure_5,b,x,linear,yes,0.9826,4,4,0.0006099360328564977,1496.9999999999998,529.6,False
batch8/case1568/figure_5__panel_b,batch8/case1568,10.1021/jacs.2c03617,https://doi.org/10.1021/jacs.2c03617,figure_5,b,y,linear,yes,0.9749,7,7,0.0008783574218521507,-13.007142857142858,30.75,False
batch8/case1578/figure_4__panel_a,batch8/case1578,10.1021/jacs.2c06757,https://doi.org/10.1021/jacs.2c06757,figure_4,a,x,linear,yes,0.993,5,5,0.0002459501847605383,719.0,676.5999999999999,False
batch8/case1578/figure_4__panel_a,batch8/case1578,10.1021/jacs.2c06757,https://doi.org/10.1021/jacs.2c06757,figure_4,a,y,linear,yes,1.0,5,5,0.0,-366.6666666666667,112.0,False
batch8/case1587/figure_4__panel_a,batch8/case1587,10.1021/jacs.2c11692,https://doi.org/10.1021/jacs.2c11692,figure_4,a,x,linear,yes,1.0,3,3,0.0,1770.0,477.0,False
batch8/case1587/figure_4__panel_a,batch8/case1587,10.1021/jacs.2c11692,https://doi.org/10.1021/jacs.2c11692,figure_4,a,y,linear,yes,0.9807,6,6,0.0006771833480647867,-7.054285714285714,16.14285714285714,False
batch8/case1587/figure_4__panel_e,batch8/case1587,10.1021/jacs.2c11692,https://doi.org/10.1021/jacs.2c11692,figure_4,e,x,linear,yes,1.0,3,3,0.0,1770.0,519.0,False
batch8/case1587/figure_4__panel_e,batch8/case1587,10.1021/jacs.2c11692,https://doi.org/10.1021/jacs.2c11692,figure_4,e,y,linear,yes,0.9807,6,6,0.0006771833480647738,-7.054285714285714,64.14285714285714,False
batch8/case1594/figure_5__panel_a,batch8/case1594,10.1021/jacs.3c02364,https://doi.org/10.1021/jacs.3c02364,figure_5,a,x,linear,yes,1.0,4,4,0.0,1460.0,549.0,False
batch8/case1594/figure_5__panel_a,batch8/case1594,10.1021/jacs.3c02364,https://doi.org/10.1021/jacs.3c02364,figure_5,a,y,linear,yes,1.0,5,5,0.0,-3.21,40.0,False
batch8/case1605/figure_3__panel_a,batch8/case1605,10.1021/jacs.3c07541,https://doi.org/10.1021/jacs.3c07541,figure_3,a,x,linear,yes,0.9875,7,7,0.00043731778425655423,816.7857142857142,670.4642857142857,False
batch8/case1605/figure_3__panel_a,batch8/case1605,10.1021/jacs.3c07541,https://doi.org/10.1021/jacs.3c07541,figure_3,a,y,linear,yes,0.9741,6,6,0.0009073837176742251,-0.4200714285714286,78.2142857142857,False
batch8/case1612/figure_4__panel_a,batch8/case1612,10.1021/jacs.3c10659,https://doi.org/10.1021/jacs.3c10659,figure_4,a,x,linear,yes,0.9873,5,5,0.0004429457039390751,2766.0,517.7,False
batch8/case1612/figure_4__panel_a,batch8/case1612,10.1021/jacs.3c10659,https://doi.org/10.1021/jacs.3c10659,figure_4,a,y,linear,yes,1.0,5,5,0.0,-4.95,62.0,False
batch8/case1612/figure_4__panel_e,batch8/case1612,10.1021/jacs.3c10659,https://doi.org/10.1021/jacs.3c10659,figure_4,e,x,linear,yes,0.9759,4,4,0.0008438818565400963,1580.0,622.4,False
batch8/case1612/figure_4__panel_e,batch8/case1612,10.1021/jacs.3c10659,https://doi.org/10.1021/jacs.3c10659,figure_4,e,y,linear,yes,0.9813,4,4,0.0006536068705312059,-27.94,73.19999999999999,False
batch8/case1618/figure_4__a,batch8/case1618,10.1021/jacs.3c12419,https://doi.org/10.1021/jacs.3c12419,figure_4,a,x,linear,yes,0.9499,4,4,0.0017522807189628972,1768.9999999999998,637.8499999999999,False
batch8/case1618/figure_4__a,batch8/case1618,10.1021/jacs.3c12419,https://doi.org/10.1021/jacs.3c12419,figure_4,a,y,linear,yes,0.8534,6,6,0.00513186831717371,-4.237857142857143,31.690476190476204,False
